id	text	label
42495	El abogado Julián Alvarez llamó a los mapuches “delincuentes que viven en la ilegalidad”.	0
42428	Y convocaron a concentrarse hoy.	0
41181	Y, sobre todo, luego de los violentos incidentes del martes pasado en Constitución, cuando usuarios enardecidos por las demoras del servicio quemaron la boletería y la comisaría de la estación.Pese a las quejas de los usuarios por el servicio, el Gobierno paga al Belgrano Sur un subsidio promedio de $ 6 millones por mes y al Roca $ 12 millones.El apuro del Gobierno por resolver esta crisis es tan evidente que mañana mismo la UGOFE se hará cargo de la operación en estos dos ramales que quedaron vacantes.	1
41755	‘Pensá bien lo que vas a decir por lo que tenés ahí adentro’”, la amenazaron.	0
40238	Otro punto sobre el que llama la atención el texto es que en esos documentos “Nisman ‘no sólo no hace ningún tipo de alusión a la inminente o consumada presentación de la denuncia en contra de las máximas autoridades del Poder Ejecutivo Nacional”, sino que además “presenta una postura diametralmente opuesta, en el sentido de que realiza consideraciones sumamente positivas de la política de Estado del gobierno nacional, desde 2004 hasta la actualidad’”.	0
41237	Asimismo, se prevén dos tipos de tarifas: una progresiva, para las zonas en que se busca que haya mayor rotación de vehículos, de manera que aumentará el valor a medida que transcurran las horas; y otra simple, en la que el monto de la tarifa será constante, sean cuantas fueren las horas de estacionamiento.	0
40716	El martes ya habían intentado ingresar al predio, pero fueron repelidos con hondas de revoleo.	0
42913	"Somos socios, no competidores"", dijo."	0
40367	"En declaraciones a Radio América, señaló que ""hay una voluntad política del Gobierno de modificar la base no imponible de Ganancias desde antes de los hechos ocurridos en Santa Cruz""."	1
41839	La situación cobró tal grado de violencia que obligó un día después al Gobierno a dejar sin efecto la medida y, además, a retirar del Parlamento el presupuesto general que había enviado días antes de los disturbios.	1
41398	El quiebre del Bankia, creado con lo que quedaba de las cajas de ahorro regionales, encendió todas las alarmas.	0
42309	El de ayer no fue un día más.	0
42726	El incidente se registró a las 4 de la mañana, enfrente de la casa del líder de los concejales radicales de la capital formoseña y también mereció la intervención del presidente del comité nacional de la UCR, Ernesto Sanz.	1
42633	"""Es muy duro lo que estamos pasando."	0
41966	En el acto de la Plaza de Mayo, la Presidenta se había referido a ellos como “los cuatro señores a quienes nadie votó”.	1
40038	Sin duda, la atribulada transición egipcia entró en su fase más turbia y peligrosa.	0
41012	Desde el 2008, el PBI se viene contrayendo como un molusco.	0
40389	Pero una afinidad que está también fuertemente motivada en el profundo temor de que las críticas públicas contra el gobierno de Sharon se ganen la ira de los norteamericanos de origen judío en las próximas elecciones y el cargo de ser anti Israel o, lo que es peor, antisemita.	0
40160	Los análisis de balística indican que una de las armas fue usada en ambos tiroteos.	0
42032	En La Paz también hubo momentos de tensión.	0
41727	Se trata del beato Héctor Valdivielso Sáez, un hermano lasallano que en su vida religiosa adoptó el nombre de Benito de Jesús y que murió mártir en España.	0
40786	Los agresores usaron guantes, eran varios y se llevaron las armas, algo que no encaja con la idea de, por ejemplo, desquitarse de alguien que mantuvo una relación con la esposa de un preso.	0
43169	Después del sepelio, un grupo de jóvenes pidió justicia en el Centro de la ciudad.	1
41209	Ruzack intercambió unas palabras y empezó a forcejear con el ladrón.	0
40639	“Como es público y notorio, la entidad que usted preside, junto a las demás entidades rurales, ha decidido poner fin al paro de comercialización de granos oportunamente dispuesto y ha dispuesto el levantamiento de los diversos cortes de ruta que en los últimos cien días se habían expandido en determinados lugares del país.	1
42811	"Tras la cordillera En Chile, el matutino El Mercurio, también dedicó espacio al conflicto gremial de los empleados aeroportuarios: ""Una huelga de trabajadores de tierra de las empresas Aerolíneas Argentinas y Austral en el Aeroparque Metropolitano de Buenos Aires, en protesta por agresiones sufridas a manos de enfurecidos pasajeros, provocó ayer demoras en los vuelos."	1
40617	Los sauditas también necesitan a los huties para que el país no acabe en un abismo de fanatismos.	0
42732	Sólo un incidente causado por un tercer actor podría abortar la primera reunión que mantendrán la semana que viene en Ginebra funcionarios de las cancillerías de Irán y la Argentina, confió a Clarín una alta fuente diplomática.	0
42153	El texto señala que los vecinos tendrán que “acostumbrarse” a convivir con la planta de celulosa.	0
43184	Durante la tortura le habían marcado una esvástica en el pecho.” A Marité le pegaron delante de él: “Me agarraron de los pelos y me dieron la cabeza contra la pared.	0
41725	La semana próxima, está previsto que se realice el peritaje psiquiátrico a Galarza e incorporar a la causa el informe final de la autopsia, el balístico, el de los teléfonos y tomar testimonios a amigos de la víctima, tras lo cual el expediente sería elevado a juicio.	0
40730	Una de ellas es que el presidente, Jacques Chirac, devuelva el texto al Parlamento para su debate.	0
40818	Desde el Partido Obrero no parecieron tomar muy en cuenta esas hipótesis.	0
41914	Aún no hubo respuesta y el juicio comenzará el lunes en Zapala.	0
42492	“Nuestra gente reconoce que junto a la policía vino gente de la estancia, porque se conocen, son de la zona y los pueden identificar”, agregó.	0
42921	JL: Con lo que decís vos estás de acuerdo con el ISIS, que hizo el atentado en Barcelona.	1
41042	Embistió en la noche un acoplado que cortaba la ruta 136.	0
40413	"""Ahora vamos a vivir la tensión del crecimiento; no hay que alarmarse, es parte de la democracia"", agregó el Presidente."	0
40748	"""La única verdad es la realidad"", dice la vieja enseñanza aristotélica que aquí se popularizó durante el peronismo."	0
42841	El único compungido en Cannes era Luis Pedro Toni, confeso menemista.	0
41442	La mañana del 23 de enero de 1993, cuando en este mismo diario leí el artículo de Osvaldo Bayer titulado “Matar al tirano”, en el que recordaba los 70 años del atentado en que el anarquista alemán Kurt Gustav Wilckens mató en el barrio de Palermo, de un bombazo y cuatro tiros, al coronel Héctor Benigno Varela, fusilador de peones rurales en la Patagonia, sentí que debía responderle.	1
41905	“La prioridad no puede ser el tren bala, sino un plan de recuperación de la soberanía ferroviaria.	0
42400	No obstante, se intentó al principio que la Justicia procurara parar los actos terroristas, creando una Cámara y poniendo al frente a un juez capaz y valiente, el doctor Quiroga.	0
41220	Hay edificios que se convirtieron en casos emblemáticos.	0
41051	Fueron seleccionados el martes pasado por las partes y el juez Raúl Aufranc.	0
41680	"El intendente de la localidad puntana de La Calera, Diego Lorenzetti, le dijo a la jueza que investiga el crimen de su mujer que antes del asesinato recibió “amenazas graves” vinculadas a su ""actividad política"" pero que no había radicado la denuncia."	1
41130	En su discurso en cadena nacional, poco antes de que Gerez apareciera, el presidente Kirchner había acusado a bandas parapoliciales y paramilitares de estar involucradas en el caso.	0
40223	Es que para Néstor Kirchner no se trata de un episidio traumático más, sino de un hecho grave, sucedido en su provincia natal, que debe resolverse conforme a derecho.	1
42156	"Uribe se va a agachar a los pies de Bush pidiendo el tratado de libre comercio y no se lo va a dar"", dijo el taxista Felipe Rodríguez mientras intentaba abrirse paso en una ciudad custodiada por más de 21.000 agentes de seguridad."	0
43139	Los chicos si bañar, sin comer, desorden por todos lados, ropa tirada, caca del perro.	0
41096	No podemos pasar por alto las desafortunadas expresiones del ministro de Justicia.” También hubo críticas desde la CTA.	0
42808	En respuesta a las asambleas, Aerolíneas Argentinas canceló los vuelos a Santiago de Chile, Rosario, Mar del Plata y a Posadas.	1
41198	En el Gobierno esperan que la menor cantidad de partidos que competirán en octubre, producto del filtro de las PASO, también agilice la carga de datos.	0
42203	Que no había ningún bebé.	0
43264	Palazzo era, cuando secuestraron a Di Toffino, nada menos que el gerente de personal de la EPEC.	0
41465	No en balde fueron convocados de urgencia el arzobispo de Salta y el obispo de Tartagal para evitar las reincidencias violentas.	0
40640	Por mencionar algunos: que al Estado le “sobran” empleados, que el futuro es un sueño individual, que hay que recortar el gasto público, que lo que “no tiene que ser del Estado como los subsidios” deberá ser eliminado o que para garantizar la certidumbre empresaria es necesario construir una Línea Maginot contra un proyecto de ley que protege los puestos de trabajo.	0
43424	Pero parece que la historia ya ha dado algun veredicto.	0
41622	Después de la invasión de este año a Irak, los periodistas –y vaya por ello todo elogio a Paul Wood, de la BBC– tuvimos en las manos videos que contenían algo de la más pornográfica violencia que cualquiera de nosotros haya podido soportar.	0
43107	Las réplicas del Gobierno a la presión conservadora es el segundo movimiento en el cuadro político general.	0
40673	En la democracia que garantiza que somos inocentes hasta que se pruebe lo contrario, ¿cuál debería ser el nuevo protocolo para la distribución de la palabra, que contemple la perspectiva de género?	0
42443	A las sanciones políticas y económicas por parte de la Unión Europea y los Estados Unidos, que no disuadieron a Rusia de incorporar la península de Crimea a su territorio, se suma ahora una de las formas de protesta más viejas, y las mujeres ucranianas se movilizan por un nuevo tipo de embargo: no practicar más sexo con hombres rusos.	1
41052	Ambos eran estudiantes de Ciencias Económicas y militaban en el Partido Revolucionario de los Trabajadores (PRT).	0
42780	Hasta ahora los datos precisos son que el avión era un charter ruso Tupolev-154, con 76 personas abordo, que había despegado de Tel Aviv hacia Siberia.	0
41006	Y agregó que se trataba de “un lobo solitario”.	0
41400	Y funcionaria no salida del Departamento de Estado, lo que no ocurría aquí desde la misión del millonario Theodore Gildred (1986-1989).	0
43418	Según informaron, este grupo se sostiene en cuatro patas: energía, medios, juego y obras públicas.	0
40839	Un momento de la historia argentina donde esa identidad define acciones y actitudes en los que siempre fueron a estas marchas, a los que se sumaron ahora y a los que las respaldan aunque no participan.	0
41386	Weinstein, cofundador de la productora Miramax, revolución del cine de los años ochenta, y de The Weinstein Company, produjo películas como La vida es bella, impulsó con brío la carrera de Quentin Tarantino, fue colaborador económico de las gestiones demócratas de Bill Clinton y Barack Obama, y también de causas feministas.	0
42072	Como en su momento informó otra fuente diplomática a Clarín, los dos gobiernos buscan explorar en el corto plazo un mecanismo jurídico complementario que los ayude a encontrar una forma a las diferencias sobre el atentado a la AMIA, que mantiene las relaciones bilaterales al nivel de encargado de negocios.	1
40753	Jamenei habló en la Universidad de Teherán, durante las tradicionales plegarias del viernes.	0
40465	¿La curiosidad?	0
42956	Pero la Policía duda.	0
40815	Y al fin admite errores.	0
43041	"""A esos efectos, destacamos tanto la importancia de la cuestión, como la necesidad y urgencia de cubrir la vacancia del tribunal esencial en las resoluciones de la materia electoral en el año de las elecciones presidenciales."""	0
42549	“Acá hay organizaciones determinadas”, le dijo el jefe comunal.	0
40387	Si el próximo 7/12 el Gobierno avanza ilegalmente contra los medios del Grupo, estaríamos ante una lisa y llana confiscación para silenciar uno de los pocos medios independientes que quedan en el país.	0
42432	"El activista desconoció la autoridad del Estado argentino sobre los mapuches, reiteró que quieren tomar el control de territorios que actualmente tienen legalmente empresas a las que llaman ""trasnacionales"" y exigió el reconocimiento de una ""nación mapuche""."	0
40343	"""El suicida murió y un peregrino resultó herido"", añadió."	0
41624	"Ellos tienen una logística que es típica de una organización criminal""."	0
43279	“Antes que nada –arrancó– yo me identifico como la mamá de Silvina Parodi, la segunda madre de mi yerno, Daniel Orozco, y la abuela de mi nieto que todavía busco”, le dijo de un tirón al juez Jaime Díaz Gavier.	0
42114	Luce pañuelo por el aborto en el cuello.	1
42800	¡Fuerza!	0
40057	"En un pronunciamiento dado a conocer por la Comisión de Libertad de Prensa e Información, ADEPA señaló que ""una vez más, los personeros de la violencia se adueñan de una de las más cobardes formas de agresión: la amenaza anónima de colocación de una bomba contra una entidad periodística y la gente que trabaja en ella""."	0
43190	En esas coordenadas, 2017 se destaca para las mujeres como el año de la toma de la palabra.	0
43278	El técnico de la cárcel no lograba encontrar la vena para practicarle la inyección letal y un murmullo se levantó entre los asistentes cuando el condenado se ofreció a colaborar para dejarlos trabajar más cómodos.	0
41562	"Pero sostuvo que ""la planta no se vio afectada"" en su trabajo por ninguno de estos ""factores externos"".La llegada de Botnia a la región generó una grave crisis entre ambos países."	0
40252	Gente de todas las edades, con remeras con inscripciones como “Nunca más” o “No olvidar” se encargaron de demostrar que Argentina no pierde la memoria, a 30 años de del comienzo de aquella atapa triste y dolorosa en la historia de nuestro país.	0
43419	El médico argentino se lo agradece con un poema: “Vámonos/ ardiente profeta de la aurora/ por recónditos senderos inalámbricos/ a liberar el verde caimán que tanto amas”.	0
41863	Al atacar Nueva York y Washington, los terroristas consiguieron que esta transformación quedara definida por el especial carácter de la nación estadounidense.	1
41481	Hay una marea de corrupción y lavado de dinero que crece desde Santa Cruz y le llega hasta el cuello a la propia Presidenta.	0
43382	-Estos no son de la barra actual y no van a la tribuna.	0
40121	Por eso hubo marcha.	1
40103	“Soy un médico, no un terrorista.	0
40612	Dijeron que eran de la Policía Federal.	0
40914	Las últimas dos veces que visité Israel, fue como miembro del consejo asesor internacional del Centro Peres para la Paz en Oriente Medio.	0
41991	Una situación similar se dio en Tigre hace tres años con el proyectado barrio de lujo Remeros Beach, al que muchos vecinos de la zona se oponían y cuya Audiencia Pública también llegó tarde.	0
43205	Son las negociaciones nucleares de Occidente con Irán en Ginebra.	0
40822	La máquina casi atropelló a una joven mapuche y la comunidad reaccionó arrojando piedras como forma de frenar el avance petrolero.	1
42731	En el mismo, Bart logra hipnotizar a su padre para que actúe como un niño de 10 años, por lo que terminan transformándose en mejores amigos.	0
40516	Asimismo, la institución llevó adelante un proyecto que incluyó con la construcción de playones varios para la práctica de básquet, voley y patín, natatorios olímpicos, vestuarios y ampliación de confitería, gimnasio polideportivo, ampliación de estacionamiento y entrada principal.	0
43369	"Pero uno tiene que trabajar con todas las áreas articulando el funcionamiento del Estado."""	0
40598	Pero en otro momento, es estaba más escondido, porque desde la sociedad no se aceptaba tanto que nos discriminaran.	0
43067	JH: Sí, claro.	0
41949	Casi el único en el mundo audiovisual.	0
40173	"Moyano y Segovia señalaron que ""repudiaban toda forma de violencia en la protesta gremial""."	1
40091	También se llevó adelante un homenaje para las docentes fallecidas María Cristina Aguilar y Jorgelina Ruiz Díaz sobre la ruta nacional 3, al sur de Trelew, donde colocaron una placa en su honor.Murphy expresó que pasaron una noche tranquila, sin presencia policial, aunque “con mucho viento”, y que están rotando entre distintos grupos de docentes para “pasar las 48 horas sin que haya un desgaste excesivo”.	1
41807	La decisión marcó el punto más bajo de toda la historia en las relaciones bilaterales.	0
42892	"Hoy, en el juicio, hay 17 acusados: Pedraza; su segundo, Juan Carlos Fernández; los ocho supuestos miembros de la patota ferroviaria que atacó al militante del PO -en la que Cristian ""Harry"" Favale y Gabriel ""Payaso"" Sánchez están señalados como autores de los disparos que mataron a Ferreyra- y siete policías acusados de haber liberado la zona."	1
43307	"Hubo ""mega operativos"" de control policial y con inspectores."	0
40956	La cancillería argentina confirmó el número de víctimas argentinas y dio sus nombres: Hernán Diego Mendoza, Diego Enrique Angelini, Alejandro Damián Pagnucco, Ariel Erlij y Hernán Ferrucci.	0
43383	Hay que militar para poner el año que viene un presidente peronista y un gobernador peronista”.	0
40532	El gritaba que yo no tenía nada que ver, que me dejaran en paz”.	0
41561	El vocero de Ahmed Ali afirmó que un soldado y un policía habían muerto y sostenía que la tropa había actuado con sabiduría y paciencia.	0
42424	"""Paradójicamente, las recurrentes crisis fiscales en América latina, que se consumieron los recursos previsionales, llevaron a que varios países de la región modificaran el régimen de reparto, anticipando lo que empieza a ocurrir en las economías desarrolladas y atenuando las consecuencias fiscales futuras del ""déficit generacional""."	0
42224	Desde anoche y hasta el domingo no comercializarán granos.	0
40520	Allí dice en qué consiste el Proyecto X: “Esta base de datos se utiliza como herramienta de análisis y orientativa en causas judiciales así como en apoyo informativo a Unidades Operativas de Investigaciones Judiciales e Inteligencia Criminal del despliegue institucional, con fines judiciales.	0
42803	Eso es noción del momento que le toca vivir.	0
42609	La masa que se representa en las grandes movilizaciones del 24 recrea una identidad popular.	1
40739	Adivina?	0
41269	La televisión estatal mostraba imágenes de una multitud islámica tirándoles piedras a los soldados.	1
41233	Él lo sabe, lo sufre:Yo fui hostigado y por eso elegí ser prudente- dice.¿A qué se refiere con el hostigamiento?No me haga explicar el hecho notorio- ruega, con razón.Desde aquel diciembre de 2001, cuando los gases lacrimógenos hicieron llorar al país, De la Rúa no ha vuelto ni a la Casa Rosada ni al Comité de su partido, la Unión Cívica Radical.	0
41076	No es Yemen “estúpido”.	0
40810	"""No se trata de un demonio, aunque su acto fue seguramente demoníaco""."	1
43395	Por su parte, el jefe del Departamento de la Policía de Nueva York, Raymond Kelly, dijo que si bien el detenido no tiene vínculos con un grupo extranjero era un seguidor de Anwar al Aulaqi, imán radical yemení-estadounidense vinculado a Al Qaeda y abatido en un ataque estadounidense a principios de este año.	0
41985	Entre el perdón y los fantasmas de siempre.	0
41928	“Desde entonces, con mi mamá y mis tres hermanos ya no tuvimos una vida normal.	0
43403	"""Nuestro gremio acató a pie firme los 15 días de la conciliación, más una ampliación de esa instancia de cinco días más, hasta el mediodía de hoy (por ayer), pero tampoco obtuvimos respuesta"", enfatizó el sindicalista."	0
40830	"y ""¡Muerte a la dictadura!''"	0
42528	En un episodio que la UCR adjudicó a los altos niveles de violencia política que ejerce el gobierno formoseño del peronista Gildo Insfrán, una bomba molotov explotó e incendió la camioneta del jefe del bloque de concejales radicales de la ciudad de Formosa, Juan Amarilla, en la madrugada de ayer.	1
42572	"Todo esto sería muy cómico -el aspirante a dictador, su ""bicha"" disparatada, los hilarantes guiones radiales de sus ""Aló, presidente""- si no estuviera en juego el destino de un pueblo que se merece algo mejor que este sainete delirante."	0
41686	De Narváez estuvo acompañado por el gobernador de Córdoba, José Manuel De la Sota, y el titular de la CGT opositora, Hugo Moyano y los integrantes de la lista Omar Plaini, Claudia Rucci, Gustavo Ferrari, Daniel Amoroso, Susana Laburu, Alfredo Atanasof y Natalia Gambaro.	0
43194	La actitud más inteligente es seguir trabajando en el marco del derecho supranacional”, dijo.	0
40915	"Ahora, decretó el traspaso de la concesión del Roca y el Belgrano Sur ""en forma provisoria"" a la UGOFE, la misma compañía que opera el San Martín y agrupa a TBA (Mitre y Sarmiento), Metrovías (Urquiza y subte) y Ferrovías (Belgrano norte) (ver pág."	0
40788	“Hoy en día en Tigre la grieta existe y esta representada por un alambrado, de un lado están los que viven adentro con sus casas de maqueta y su seguridad privada, y del otro los que vivimos afuera tratando de conservar el entorno natural”, expresaba ayer el vecino de la zona Marcelo Alvarez durante el encuentro en la ruta.	1
41411	Hoy son pueblos fantasmas.	0
43406	En nota publicada en LA NACION del 4 del actual, el médico personal del doctor Kirchner asegura que no se trata de una novedad la actitud del Presidente, ya que tanto él como su familia se trataban en el hospital público de Río Gallegos.	0
42091	También un gremio docente instaló una carpa blanca frente a la Legislatura contra la creación por ley de un instituto para la evaluación educativa en la ciudad (ver nota aparte).	1
42832	"Junto al texto judicial presentado por Andrea Askenazi -ahora firma adjunta de la fiscalía-, se incorporó una captura de pantalla de las declaraciones del presidente, Mauricio Macri, y de una persona que la noche de los disturbios “arengaba por las redes sociales""."	1
41558	Las indetenibles denuncias contra ofensas de género apuntan a una profunda transformación social.	0
42145	Incluye una serie de demandas sobre ganadería, lechería, rebaja de retenciones, desarticulación de controles de la Oncca, facilidades para la exportación y renegociación de la deuda de productores con la banca oficial.	0
41149	Se pidió un análisis del Twitter del autor de las declaraciones y una pericia informática a fin de determinar su origen.	0
42101	Fue el territorio de la Conquista, donde fue habitual la violación de las indígenas, y siglos después, de los campos de concentración de las dictaduras.	0
43412	Y la memoria que se construya, de a poco, entre todos.	0
42541	"""Acordamos iniciar las reuniones en las que se tratarán la normas de seguridad e higiene que deben cumplirse."	0
42325	Venezuela está ahora mismo en una terrible encrucijada: el camino de la consulta electoral a corto plazo conduce a la solución pacífica del conflicto.	0
41158	La ironía aquí es que son las universidades israelíes —y el medio intelectual general en Israel— las que promueven y forjan el pensamiento abierto y liberal que es el mayor cargo contra el estrecho y excesivamente físico mundo de Sharon.	0
43039	El reclamo gremial sobre el pago de Ganancias fue el centro de la conversación.	0
42874	McVeigh se abochornó y evitó mirarla a los ojos.	0
41490	A lo largo de la tarde se verá que no es tan fácil de hacer como se dice.	0
42239	"""Vos, que sufriste en carne propia el machismo en tu casa, tenés que venir"", le dijo, y la convenció."	0
41154	“Hoy la sociedad argentina tiene otra mentalidad, no va a querer ir hacia atrás, no van a querer dejar inconclusa la tarea que comenzó Néstor Kirchner en el año 2003”, aseguró.	0
41676	"""Todos sabemos que nuestro grupo de miembros es muy cerrado'', declaró Cheryl Boone Isaacs en una entrevista con The Associated Press."	0
40731	Por último, sobre la posible mediación del obispo, Murphy indicó que “no nos hemos negado a ningún tipo de conversación, lo que sí está claro es que esto no puede ser sectorizado.	0
41938	"""Este atentado es producto de la violencia que viene sembrando el gobierno desde hace mucho tiempo."	1
40966	Fue esa la ocasión en que Saddam Hussein llevó a mi colega Tony Clifton al centro de Bagdad en su Range Rover y lo desafió a encontrar un solo hombre que se opusiera a su régimen.	0
41697	JL: No seas tan frívolo.	0
40033	El presidente de Haití, Jovenel Moise, designó ayer al político y escribano Jean Henry Ceant como su nuevo primer ministro.	0
42465	JH: Usted que me habla como si yo fuera su empleado y yo no soy su empleado.	0
40011	“Toda esta gente tiene plata pero no tiene talento; hacen medios que son para circular pauta, pero no los lee nadie”, concluyó Lanata.	0
40492	JH: Si las elecciones cambiaran algo, estarían prohibidas.	0
40308	Mientras un sector propone radicalizar la protesta, otras voces insisten en mantener el formato de las tomas ya implementado.	1
42131	Se comió lo que había en la heladera y los platos los lavaron los hombres.	0
43122	Aclaró que esa cifra de muertos no era oficial todavía.	0
42766	CORDOBA.- Un grupo aislado de una manifestación de alrededor de un millar de participantes que marcharon por las calles de esta capital en expresión de solidaridad de los trabajadores cerveceros desalojados la última semana de la plantar de la Cervecería Córdoba, atacó las sedes del Correo Argentino y del ex Banco Social.	1
41974	JL: Tampoco quiere decir que tenga razón nadie, todo puede ser discutido.	0
40851	"El mandatario dijo que entiende que los ciudadanos se manifiesten por lo que les preocupa, pero las personas que están causando incendios, barricadas y saqueos son ""verdaderos criminales""."	1
42990	El edificio, situado en Piedras 1743, fue desalojado y efectivos policiales comenzaron a revisar las instalaciones en busca del artefacto explosivo.	0
41768	Se pela, se pone anteojos gruesos, se tiñe a los costados y es otro hombre en la foto del pasaporte a nombre de Adolfo Mena, con el que entra a Bolivia.	0
41664	Los representantes de la Mesa de Enlace serán algunos de sus referentes técnicos: Daniel Pellegrina por la Sociedad Rural, Javier Jayo Ordoqui por Confederaciones Rurales, Omar Barchetta por Federación Agraria y Daniel Asseff por Coninagro.	0
40627	El escenario fue la ciudad iraquí de Tikrit, donde columnas de milicianos entrenados por oficiales iraníes estaban logrando una serie de victorias sobre los yihadistas.	0
42963	Me parece que no.	0
41000	A Relmu Ñamku se la acusa de haber arrojado una piedra que hirió a una auxiliar judicial.	1
42175	Pero ya en la sala 4 el “gesto” puede tomar otras direcciones: es una sala que termina con una gigantografía del platense Edgardo Vigo (1927-1998, profundamente estudiado desde los años 80 por la pionera en los estudios sobre este artista, la historiadora del arte María de los Angeles De Rueda); y da cuenta de un tipo de fotografía que documenta acciones, performances, gestos estéticos y nuevamente políticos, efímeros, resbaladizos, evanescentes.	0
41251	Una década después, en 2002 o 2003, Osvaldo visitó Resistencia para dar una conferencia, y un amigo común organizó un asado y nos dimos un primer abrazo reconciliatorio lleno de humor, afecto y reconocimiento de mi parte porque el Maestro era él.	0
41410	Lo llevaron al hospital Santamarina, pero minutos después murió.La familia y los amigos de la víctima le dijeron a Clarín que todo se trató de un robo.	0
40181	En 2015 contará con 99 millones.	0
43164	Jorge Lanata: Tengo este reloj porque trabajé para tenerlo.	0
41544	Hay dudas sobre su impacto ambiental.	0
43372	En 2012 las sublevaciones populares de la Primavera Arabe, expulsaron a Saleh del poder.	1
40101	En la medida que estos países observan cómo se burlan las resoluciones de la ONU y se desafía a Estados Unidos, se sienten menos limitados para continuar o ignorar estas actividades.	0
42214	A un año de empezar a echar su humo blanco enfrente de Gualeguaychú, la pastera Botnia produjo 850 mil toneladas de celulosa, casi lo mismo que fabrican todas las papeleras que --con distintas tecnologías e índices de control ambiental-- existen en Argentina.De acuerdo con sus propios registros, Botnia ya envió 24 barcos a Europa y 11 a Asia, todos repletos.	0
40016	Hay una foto en la que estamos con Juan Gelman y Rodolfo Mederos, los cuatro riendo como niños.	0
42372	“Es mérito de ella”, le concede.	0
41784	“No cortamos por cortar, el objetivo es que seamos escuchados por los funcionarios, que nos respondan los doce puntos que le enviamos al canciller Jorge Taiana y que se acoplen a nosotros”, dijo la asambleísta Alejandra Leissa en el teatro local, durante el debate en el que se votó por la vuelta de los cortes.	0
40834	Por lo general, militaban en sus filas ciudadanos del país donde se desarrollaban los actos terroristas (o, como en el caso del IRA en Gran Bretaña, un grupo con reclamos nacionales especiales).	0
41286	Y más tarde, Putin avaló la explicación ucraniana que descarta la teoría del misil, al indicar que el armamento usado en los ejercicios no pudo alcanzar, por sus características el corredor aéreo.	0
40878	JL: ¿Vos tenés documento?	0
40424	Está separada y cuenta que en el reparto de bienes su marido se quedó con la plancha y ella con el taladro.	0
41293	A la mañana, iniciaron su periplo por la ciudad para dirigirse a este parque que se ubica en la zona oriente de esta frontera, donde existen segmentos de la población que muestran expresiones racistas y xenofóbicas.	1
42675	La explosión hizo que el avión ruso estallara en pedazos y cayera al mar a unos 180 kilómetros de la ciudad costera rusa de Adler, en la frontera con Georgia, explicó Vasily Yurchuk, vocero del ministe rio de Situaciones de Emergencia ruso.	0
41121	Las armas que elegían se adecuaban a los ataques individuales.	0
40345	Por eso, de confirmarse que el Gobierno quiere violar abiertamente lo que dicen los otros poderes del Estado, ese día podría ser el de la Desprecio a la ley, el del Despojo, el de la Destrucción de una de las pocas voces independientes que quedan en los medios audiovisuales.	0
40379	El perfil del futuro dependerá de aquellos que la atraviesen.	0
40955	Están financiados por los gringos y Arabia Saudita.	0
43092	Mientras los ojos del mundo miran a Bolivia, luego de las escenas de violencia que se registraron el lunes con incendios a las sedes de los tribunales electorales en ciudades como Potosí y Tarija y represión policial en otras localidades, el gobierno salió a rechazar cualquier intento de fraude y llamó a los organismos internacionales a auditar el escrutinio.	1
41162	Para Domínguez, lo más importante es que hoy no aparezca el secretario de Comercio Interior, Guillermo Moreno, quien esta vez no intervendrá en la negociación.	0
40321	Juan Carlos Maqueda se expresó en disidencia.	0
42125	Reunidos junto al lugar donde estuvo el edificio de oficinas federales destruido por la explosión de un camión-bomba, el 19 de abril de 1995, los familiares aguardaron la decisión del jurado asidos de la mano, mientras miraban un aparato de televisión colocado improvisadamente sobre un soporte.	1
43037	La toma de posesión ocurriría en los próximos días.	0
41213	"Apenas supo del incidente, el presidente comunicó que ""un avión civil se estrelló hoy y es posible que haya sido un acto terrorista""."	0
40462	Una señora se abre paso entre la multitud.	0
43036	Algunos telespectadores adictos a la miniserie –en Brasilia hay una legión– recuerda algunas frases del señor Underwood que parecen escritas para el señor Temer.	0
40861	"Ayer, en su alegato final en la etapa punitiva del juicio, la fiscal Wilkinson recordó la matanza de 168 hombres, mujeres y niños el 19 de abril de 1995, y dijo a los jurados: ""Miren a los ojos a un cobarde y háganle saber que ustedes son valientes."	1
42753	"El líder libio fue del Senado a la ciudad Universitaria de Roma donde recibió un ""honoris causa"" en Jurisprudencia."	0
42025	Y por otra parte, para que se vea hasta qué punto todo se relaciona, lo zaidies son los shiitas que históricamente han tenido el mejor vínculo con los sunnitas.	0
41969	La más reciente versión del Informe Sobre Diversidad de Hollywood que la Universidad de California en Los Ángeles realiza todos los años concluyó que las mujeres y las minorías tienen considerablemente poca representación frente a las cámaras y detrás de ellas, aun cuando el auditorio muestra gran deseo de películas con elencos que tengan diversidad.	0
42923	Pero otra cosa es tener relaciones amistosas con los grupos empresarios y hacerle el paro a un gobierno nacional cuyas políticas son cuestionadas por la clase a la que pertenece a esos grupos empresarios.	0
41321	De esta manera, los hijos de Di Toffino le rindieron honor a su padre, quien se fue de La Perla “con una sonrisa y haciendo la V de la victoria en medio de la cuadra”.	0
43132	Además, los vecinos de los alrededores protestan por los malos olores que generan las aguas servidas.	0
41135	En este escenario de conflictividad, los maestros votaron otro paro de 120 horas, rechazando la oferta salarial del 3%.	0
40700	Según parece, esa información tiene importancia porque se utiliza después para saber si el sujeto investigado va a salir o no en busca de cigarrillos o si frecuenta determinados locales.	0
