id	label	text
30384	0	“Estamos trabalhando duramente para poder melhorar a eficiência dos hospitais, inclusive contratamos uma consultoria do Hospital Sírio Libanês, com especialistas em administração pública, para que os seis hospitais e três institutos trabalhem em rede.
30461	0	"Nossa equipe agiu rápido para expulsar os invasores"", disse o secretário municipal de Saúde de Caxias, Oscar Berro."
30650	0	A situação já estava controlada no local.
30950	1	"Nós não perdemos a oportunidade de devolver a provocação e produzimos uma faixa com os seguintes dizeres para afixar no saguão da universidade: ""O presidente já foi, agora só falta a reitora""."
32097	1	Um ônibus foi incendiado na rua Olho D'Água dos Borges, na Vila Sílvia, zona leste de São Paulo, por volta das 21h30 de ontem (20).
31452	0	A PM não informou o número de policiais em serviço.
30564	0	"""Se eu estou fazendo o policiamento em toda a região metropolitana, eu estou liberando a Polícia Militar para fazer isso em quantidade de homens suficiente"", disse ele."
30954	0	Essa primeira onda tinha objetivos claros: reconquistar a democracia e pôr fim ao regime militar.
31806	0	Eles também protestam contra PEC 241 e a reforma do ensino médio.
32068	0	Queiroz disse que, se houver demissões, a categoria quer que ela atinja apenas os assessores da diretoria.
30439	0	"""Das outras vezes, preferimos pagar para evitar transtornos, mas desta vez achamos que houve abuso por parte dos índios e omissão da Funai"", complementou."
33206	0	O desastre deixou ao menos 8 mortos e 11 pessoas ainda estão desaparecidas.
32145	0	O Astra prata utilizado na fuga dos suspeitos é do policial e foi encontrado na noite de ontem na avenida Ettore Quaranta, em Pontal, depois de denúncias anônimas.
30440	0	O advogado disse que a mineradora continuará fazendo depósitos em juízo para que os indígenas comprovem as suas despesas.
32212	0	Agora, só porque resolvi seguir uma orientação política diferente da do governador, estou sendo ameaçado de deixar a corporação.
30653	0	"""As pessoas foram escolhidas aleatoriamente na rua."
33307	0	Segundo a nota enviada por e-mail, a Petrobras encaminhou às entidades sindicais uma nova proposta para as cláusulas econômicas do acordo coletivo e informou que vai realizar reunião com os trabalhadores na tarde desta quinta-feira.
31241	0	Dom Pedro Casaldáliga, 75, bispo da prelazia de São Félix do Araguaia (1.176 km a nordeste de Cuiabá) e um dos fundadores da CPT, disse que o aumento das invasões no primeiro ano do governo Lula era esperado.
30652	0	O advogado Raul Lins e Silva, que acompanhou seu caso na delegacia, disse que ela estava em direção ao mergulhão da praça 15 em busca de um táxi para voltar para casa, na zona sul do Rio.
33007	1	Essas são unidades prejudicadas pela greve de professores e funcionários, que durou quase três meses.
32742	0	Quem pagou essa dinheirama a Palocci?
30227	0	Apresentamos uma reportagem preparada pela jornalista Carolina Ercolin especialmente para este podcast.
32114	0	Mas a testemunha considerada mais importante é o motorista, que foi incluído no Plano de Proteção à Testemunhas do Pará.
30376	0	A tensão aumentou depois que três militantes foram presos.
30955	0	Mas também estava presente um conjunto de desejos e esperanças de melhoria de vida.
30232	0	Guiado por polêmicas radicais políticas ou apolíticas, o clima de polarização tem feito o país entrar em ebulição desde 2014, ano da última corrida presidencial.
32166	0	Advogados dos quatro rapazes querem mudar a acusação de homicídio triplamente qualificado para homicídio simples e assim reduzir a pena.
30128	0	Em seu primeiro mês de cárcere, Lula ainda não apresentou um pedido para deixar a PF em Curitiba.
32328	0	O combinado com os pais era que ela passasse a estudar na rede particular no colegial.
32173	0	O advogado Luiz Eduardo Greenhalg, assistente da acusação, confirmou ontem que independente do resultado, o julgamento poderá ser anulado.
30941	0	"Empolgado, ele me contava da expectativa de a passeata ""bombar"" e do ânimo da sua geração na rua."
32122	0	A sentença dos jurados será anunciada hoje à noite, após os debates entre promotores e advogados de defesa.
32824	0	Com informações da Agência Brasil
30244	0	Para ouvir, basta fazer o login na plataforma.
32337	0	A iniciativa ficou conhecida em todo o país, despertando tanto elogios quanto críticas.
32649	0	O crédito, destinado para pequenos agricultores, terá prazo de 15 anos para ser quitado com o governo.
32018	0	Os juros do cheque especial também subiram.
33094	0	"Então, fizemos essa concessão"", afirma."
33221	0	"Em entrevista ao programa ""Bom dia Ministro"", da EBC (Empresa Brasil de Comunicação), o ministro Gilberto Occhi (Integração Nacional) reconheceu na manhã desta quarta que o acidente provocou um ""caos generalizado"" em Governador Valadares (MG), diante da suspensão do abastecimento de água."
31940	1	"Vamos trabalhar agora para localizar os autores dos disparos."""
30786	0	"26/01/2003 - 08h15 Centro judaico quer esclarecer participantes da Agência Folha , em Porto Alegre O diretor de relações internacionais do Centro Simon Wiesenthal, o inglês Shimon Samuel, 57, está Porto Alegre e se diz disposto a ""combater o mal (o anti-semitismo)"" esclarecendo as ""pessoas de boa vontade""."
31623	0	Os desempregados disseram ter conhecido Silva em um terreiro de candomblé.
32262	0	Mas o recado foi dado: Alexandrão está de peixeira em punho, não mexam com ele.
30106	0	Aposentando, ele teve que ajudar a mulher a tirar o sogro de 91 anos que mora em uma casa defronte, fechar todo imóvel e leva-lo para a residência de familiares em Colombo.
32652	0	"""Não estou preocupado com a eleição."
30943	0	Reportava-me aos episódios do ano de 1992.
31593	0	A possibilidade de uma greve geral está descarta, mas segundo Santiago, as empresas que não cumprirem o acordo terão paralisações.
31620	0	Suas prisões só foram divulgadas hoje, após o decreto das prisões preventivas.
30289	0	Segundo ele, o dinheiro viria da venda recente do passe de Júnior César para o futebol turco, mais o pagamento dos prêmios da Copa dos Campeões e da conquista do Campeonato Carioca.
33044	0	A Polícia Federal tentou retirar os invasores, mas não obteve sucesso --o órgão já solicitou à Justiça reintegração de posse do prédio.
33011	0	No dia 19, o horário será das 9h às 13h.
32740	0	É inaceitável a falta de explicações do ministro.
32709	1	"""Vamos reverter a ordem das terceirizações, a privatização da segurança das escolas, da merenda* A candidata saiu sob um coro de ""fora Temer"", e aproveitou para criticar novamente sua exclusão dos debates de televisão ."
30790	0	Há uma derivação do anti-neoliberalismo para o anti-semitismo.
32757	0	O caso foi registrado no 101º Distrito Policial, no Jardim das Imbuias.
30767	0	Anteontem, ao chegar ao COC, no complexo do Carandiru, o sequestrador passou por avaliação médica para saber se estava em condições de prestar depoimento e entenderia as acusações contra ele.
30752	0	O irmão de Fernando, Esdras Dutra Pinto, 19, e Marcelo Batista dos Santos, 27, que teriam ajudado no sequestro, estão juntos em uma das celas desse setor, de acordo com a Secretaria da Administração Penitenciária.
30463	0	"Não podemos arriscar, por isso mandei fechar a unidade."""
30647	0	Foi rápido.
32662	0	"""Cada um, no seu tempo, procurou fazer o melhor"", disse."
30761	0	A segurança do CDP é feita pela Polícia Militar, que atua na parte externa.
32108	0	11/06/2002 - 20h04 Testemunhas contra PMs faltam a julgamento de massacre de Carajás Publicidade MAURÍCIO SIMIONATO da Agência Folha As duas principais testemunhas de acusação contra os policiais militares no caso Eldorado do Carajás faltaram nesta terça-feira no julgamento alegando que estão sendo ameaçadas.
31240	0	Paraná (43 casos), Pernambuco (38 casos) e Goiás (37 casos) foram os Estados com maior ocorrência de invasões do movimento.
32277	0	O seu semblante transmitia toda uma paleta de emoções contraditórias, do medo de levar uns cascudos ao pavor de parecer covarde, enquanto calculava com frieza o que seria melhor para o seu futuro.
32219	0	"Cid tem dito que a PM tem um ""comando duplo"" orquestrado para prejudicar Camilo, e policiais dizem que o governo dificulta a fiscalização de crimes eleitorais."
32329	0	A mensalidade gira em torno de R$ 1.500, mas a menina fez um acordo com a escola: ganhou um ano de bolsa integral, e sua família está custeando os outros dois.
31242	0	"Segundo ele, os movimentos de trabalhadores sem-terra estão com uma sensação de ""é agora ou nunca"" para fazer a reforma agrária."
30542	1	"Durante a passeata, os manifestante gritavam palavras de ordem contra a guerra e seguravam balões com a inscrição ""No War"" (Não à Guerra"")."
32152	0	Gomes foi transferido para o presídio militar Romão Gomes, em São Paulo, pois já havia sido expedido um mandado de prisão preventiva de 30 dias.
32022	0	Em agosto, foi de 5,6%.
30053	0	Segundo os líderes dos sem-terra, outros poderão surgir nos próximos dias.A medida do esforço da organização neste sentido pôde ser sentida nos últimos três dias.
33233	0	Veja fotos das comemorações pela redução da tarifa em SP Em relação ao funcionamento 24 horas, o secretário de Transportes, José Walter Wazquez, afirmou que os operadores que ganharam a licitação vão rodar sem parar já a partir da próxima semana.
32154	1	13/02/2006 - 21h55 Sem-terra invadem sede do Incra em Mato Grosso do Sul Publicidade ANA RAQUEL COPETTI da Agência Folha , em Campo Grande Cerca de 150 sem-terra ligados à FAF (Federação dos Trabalhadores na Agricultura Familiar) invadiram nesta segunda-feira a sede do Incra (Instituto de Colonização e Reforma Agrária) em Campo Grande (MS).
30787	0	"""Fui criado em um kibutz e tenho formação esquerdista."
32745	0	Sem verbalizar direito o que desconfiam, sentem um cheiro ruim.
31235	0	Do total de invasões, 63,9% foram promovidas pelo MST, segundo a CPT.
32224	0	OAB (Ordem dos Advogados do Brasil) elaborou um relatório sobre os presos.
30054	1	Na sexta-feira já havia sido montado um acampamento em Teodoro Sampaio, num terreno pertencente à prefeitura da cidade e também localizado na rodovia de acesso.
31058	0	O petebista confirmou a versão e disse que propôs a mudança em nome de um grupo de moradores.
32935	1	Cerca de 40 pessoas participaram do protesto.
32065	0	O sindicato diz que as demissões na CET poderão beirar 12% do total de 4.320 funcionários.
32349	0	Ela chegou a ser acusada de difamação e enfrentou críticas de educadores e colegas.
30375	0	Houve revolta e os sem-terra teriam ameaçado invadir a sede da fazenda.
30200	0	Nunca atiraram pedra em protestos contra adversários?
31237	0	O trabalho da CPT sobre violência no campo será publicado em abril.
32653	0	"É minha responsabilidade como governador"", disse."
30204	0	Logo você receberá os melhores conteúdos em seu e-mail.
31420	1	Um grupo de manifestantes protestou no início da tarde desta sexta-feira (14) contra a criação de faixa exclusiva de ônibus na avenida Mateo Bei, próximo ao Terminal Metropolitano São Mateus, na cidade de São Paulo.
32209	0	E disse que delegados e policiais que manifestaram apoio ao candidato de Cid não sofreram sanções.
30660	0	"""Não atendemos nenhum manifestante envolvido em atos de violência."
32609	0	Policiais tentam desativar os cerca de 30 kg de explosivos que estão no carro.
33035	1	Manifestantes bloqueiam na manhã desta quinta-feira (30) a pista principal da Radial Leste, no sentido centro de São Paulo.
32202	0	Veja vídeo Sousa apoia neste ano o candidato opositor Eunício Oliveira (PMDB), adversário de Camilo Santana (PT), nome de Cid.
32492	0	Convocada nas redes sociais pelo Movimento Passe Livre do Rio, o ato está marcado para as 17h.
32854	0	Depois de o PT ter cobrado no início do mês mudanças nas diretrizes da economia do país, nesta semana Lula ouviu cobranças contundentes na mesma linha de partido que formam sua base de sustentação, o PMDB e o PL.
31087	0	Não é uma posição confortável em um mundo que está em crise.
32658	0	Diz que, desde o primeiro governo Mário Covas (1995-1999), o efetivo da Polícia Militar aumentou de 73 mil para 84 mil policiais.
30381	0	Barros deu entrevista durante almoço com empresários na Associação Comercial do Rio de Janeiro, na tarde desta quarta-feira, 17.
32290	0	Apesar da concorrência renhida, ele é um candidato forte ao Kikito de coadjuvante
32684	0	Em que ponto, porém, a peça poderia atacar a fé cristã?
31247	0	"""A inércia do governo em aplicar a lei contra os atos do MST e a conivência do governo com esses atos fizeram o MST ganhar força."
32692	0	"Exemplo: ""Quando tudo isso começou, não te chamavam de Deus, você era apenas um homem"", reclama Judas."
33203	0	A lama de barragem da mineradora Samarco –formada pela brasileira Vale e pela anglo-australiana BHP– terá forte impacto sobre o rio: a previsão é que a pesca se normalize no prazo de uma década.
31520	0	Não houve, porém, nenhum registro de confronto.
32029	0	As operações com juros e direcionamento controlados pelo governo, que incluem BNDES e crédito imobiliário, cresceram 13,8% na mesma base de comparação.
30391	0	Depois de um ano e meio de resistência, conseguimos implantar o ponto para todos e, evidentemente, isso causou grande insatisfação para os que não cumpriam o horário previsto em concurso”, declarou.
33187	0	"Se eles não têm preocupação com a segurança, o colégio tem que ter"", diz ele."
33237	0	"""Já conquistamos na quantidade, é hora de avançar na qualidade da pauta."
30570	0	O ministro ainda aproveitou para alfinetar os governos estaduais, responsáveis pela manutenção do sistema carcerário.
31800	0	A Polícia Militar foi acionada e isolou o quarteirão.
31447	0	Ontem, o comandante-geral da corporação, coronel Gilberto Foltran, disse que as reivindicações financeiras dos policiais não poderão ser atendidas.
30060	1	O maior deles é o de Presidente Epitácio, denominado Jahir Ribeiro.
31689	0	"""Depois de receber o pedido da população é que vamos discutir, saber qual será o impacto no Legislativo."
31805	0	Os estudantes reivindicam a liberação das bolsas de estudo para quem estuda em Fatecs.
30117	0	Em documento enviado à Comissão Interamericana de Direitos Humanos, um dos grupos relatou o uso de bombas na chegada de Lula e os riscos aos direito de protestarem pacificamente no local.
32030	0	O crédito para as empresas havia avançado 14,7% em agosto.
30239	0	Aprume seu fones e boa audição!
30452	0	Havia possibilidade ainda de o traficante identificado por policiais apenas pelo apelido de Choque, do Complexo do Alemão, estar escondido no morro.
33170	1	Foi um protesto pelo fato de o colégio ter censurado o comportamento de dois alunos que usaram saia, um na quinta-feira (6), durante uma festa junina, e outro na sexta (7).
30841	0	Minutos depois, duas diretoras do Arquivo Nacional foram ao encontro dele, no prédio do CCBB (Centro Cultura Banco do Brasil), onde funciona a comissão.
31066	0	"""Disse ao Nabil: se você retirar tudo o que for zoneamento, tem o meu apoio."
33181	0	"Ele não está numa galeria de arte, está numa escola."""
30946	1	"Após a primeira manifestação contra a reitora, o vice declarou: ""Estes meninos estão malucos, querem tirar a reitora."
30470	0	(Com Reuters) Atualizado às 19h35
30295	0	"""É uma situação que a gente tem de ficar contornando o tempo todo"", queixou-se."
32699	0	"A única coisa é que achei aquelas cantorias meio chatas, para falar a verdade"", conclui"
30120	0	Nenhum deles ainda julgado.
31464	0	A corporação conta com um efetivo de aproximadamente 5.000 homens no Estado.
32651	0	23/01/2002 - 07h12 Alckmin nega motivação eleitoral com novo pacote contra violência Publicidade RONALD FREITAS da Folha de S.Paulo O governador de São Paulo, Geraldo Alckmin (PSDB), negou ontem que o anúncio de um pacote de medidas de combate à violência na última segunda-feira tenha por objetivo evitar prejuízos na disputa eleitoral deste ano.
30839	0	"Fonteles retrucou dizendo que os opositores da ditadura haviam morrido ""para nós termos isso aqui [democracia]""."
30173	0	Para o presidente da OAB de Alagoas, Omar Coêlho, o projeto de transposição do Rio São Francisco não tem o intuito de acabar com a seca, mas para irrigar latifúndios.
30441	0	Para o mês de janeiro, ele prevê desembolsos em torno de R$ 500 mil a R$ 600 mil.
31693	0	Há meios legais para isso.
30249	0	Para acessá-lo e passar a segui-lo, basta digitar o nome do programa (“Estadão Notícias”) no campo de busca.
31067	0	"Fiz isso no primeiro substitutivo elaborado sobre o plano, pela Comissão de Justiça."""
32728	0	Ambos próximos da av.
30953	0	A maior delas foi a campanha por eleições diretas para presidente, que colocou milhões de brasileiros nas ruas em 1984.
32161	0	Ele se comprometeu a cobrar um posicionamento definitivo de Brasília, o que deve ser divulgado hoje.
30459	0	Algumas chegaram até os corredores, mas foram expulsos por funcionários da unidade.
33090	1	O acordo que havia sido fechado antes da greve entre sindicato e empresas não foi aceito pela base dos trabalhadores, que criaram uma dissidência e iniciaram a paralisação na tarde de segunda-feira (26).
30958	0	E a troca era uma demonstração de que o povo queria democracia, mas exigia respeito às suas reivindicações e bom uso dos recursos públicos.
31382	1	A manutenção da greve foi decidida na manhã desta segunda, também durante assembléia.
30109	0	Os moradores se organizaram em grupos de whatsapp para trocar informações e buscar a remoção dos “invasores” e também passaram a isolar os jardins de suas calçadas com fitas de segurança para tentar impedir montagem de barracas e a ocupação pelos apoiadores de Lula.
32278	0	Moraes voltou às telas no domingo.
32862	0	Já no local, ao lado de 12 ministros, o presidente também ouviu cobranças do prefeito de Aracaju (SE), Marcelo Déda (PT), coordenador da FNP (Frente Nacional de Prefeitos) e candidato à reeleição.
32615	0	Já quem segue sentido interior deve entrar no anel viário no km 86 e seguir para a rodovia D.Pedro.
32716	0	Eles querem, entre outras coisas, mais crédito, melhor assistência técnica, a realização de vistorias e a comercialização da cana-de-açúcar colhida pelos lavradores que vivem na Zona da Mata.
32704	0	Ela aproveitou para criticar a também ex-prefeita e ex-petista Marta Suplicy, que concorre à Prefeitura pelo PMDB.
32687	0	"Também incomodaram, diz Fábia, os cartazes da nova produção brasileira, que mostram o ator Igor Rikli de peito nu como Jesus, ""usando calça jeans sem camisa""."
32217	0	O governador foi à delegacia e bateu boca com policiais.
32119	0	O motorista relata ainda no processo que viu o líder dos sem-terra, Oziel Pereira, ser levado algemado por soldados para trás de um carro.
31059	0	A mudança proposta foi a transformação da rua Jesuíno Maciel (Campo Belo) de estritamente residencial para corredor de uso especial, que permite comércios.
30846	1	"Maria Rita Aderaldo, vice-presidente da Assan (Associação dos Servidores do Arquivo Nacional), disse que Fonteles foi barrado ""para que a greve tivesse eficácia, não temos nada contra a comissão, pelo contrário""."
30759	0	A rotina da prisão estabelece três refeições por dia: café da manhã, almoço e jantar.
33298	0	Segundo o representante, é a terceira audiência com o MPT com esse objetivo.
30445	0	Ao chegarem, os policiais ficaram encurralados e pediram reforços.
32033	0	No mês, houve um recuo na contratação de 4,4% para essa modalidade.
30430	0	A Fundação Nacional do Índio (Funai) previu despesas de R$ 570 mil, mas o juiz considerou que o suporte financeiro da mineradora está limitada a itens ligados à saúde e manutenção dos índios, não devendo incluir outros tipos de despesas.
32268	0	Com o terno lustroso, seu figurino clássico em entrevistas, deitou falação na frente da Fiesp para câmeras e microfones.
32353	0	"""Faria tudo de novo."
32393	0	Maia também será interrogado.
31080	0	Nas escolas e nas universidades, nos museus e nas instituições artísticas, assim como nos meios de comunicação, o respeito à diversidade e aos direitos humanos, a igualdade de gênero, a condenação do racismo e o estímulo à participação foram incorporados como os valores dominantes.
30661	0	Todos os que contaram com o suporte da OAB-RJ foram detidos sob alegações falsas, como um grupo que não se conhecida e foi acusado de formação de quadrilha.
32928	1	Milhares de manifestantes já estão nas ruas do Rio de Janeiro, Recife, de Belo Horizonte, Salvador, Brasília e outras cidades —a maioria das pessoas veste cores verde e amarelo.
30795	0	Veja também o especial Fóruns Globais
32479	0	O motivo é que desde agosto deste ano o TCM-RJ faz uma auditoria nos contratos de concessões das empresas de ônibus que não estaria concluída em janeiro, data prevista para o aumento das passagens na cidade.
30118	0	Imagem aérea da PF anexada em pedido de isolamento do prédio/ Foto: Reprodução Justiça.
31949	0	"Se há armas com empregados nossos lá eles não têm autorização da empresa para isso"", afirmou."
30444	0	Segundo a polícia, o tiroteio começou por volta das 16 horas, quando uma equipe da Delegacia de Roubo e Furto de Cargas (DRFC) checava a informação de que havia no morro um carregamento de cerveja roubado.
32735	0	Outros, passam décadas financiando sua primeira moradia.
30126	0	“No aparente conflito constitucional, se por um lado os moradores do entorno da sede da Polícia Federal em Curitiba têm o direito de ir e vir e de não serem perturbados por manifestações, também é certo que devem suportar o desconforto e as limitações decorrentes do poder estatal de administração da justiça, da garantia da incolumidade dos presos, e até e do exercício da manifestação pacífica.” Imagem da entrada da PF.
32727	0	"São dois no centro do ""Paloccigate""."
30744	0	O governador do Estado, Wellington Dias, um dos quatro governadores petistas, já declarou apoio à reforma.
30431	0	"Desta forma, Haddad desconsiderou os gastos de algumas notas fiscais, que ""guardam pouca relação com a atividade fim"" e que só poderão ser liberadas após ""esclarecimentos""."
31528	0	Ninguém foi preso
32205	0	Também foram exonerados de cargos de confiança que ocupavam na pasta.
32734	0	Muitos no Brasil ainda perdem imóveis e bens de uma vida em minutos de enchente.
31290	0	Cerca de 1 milhão de pessoas teriam sido prejudicadas.
30203	0	Newsletter BR18 Receba no seu e-mail conteúdo de qualidade Assinar E-mail cadastrado!
32821	1	26/03/2002 - 17h56 Profissionais de educação do Rio decidem pela continuação da greve da Folha Online A assembléia dos profissionais de educação do Estado do Rio de Janeiro, em greve desde o dia 6 de março, ocorrida nesta tarde, no Rio, decidiu, por unanimidade, que a greve vai continuar.
32722	0	Segundo ele, um acordo poderia ser fechado ainda à noite.
30641	0	"A estudante Liv Oliveira, 23, que apareceu na capa do ""The New York Times"" como alvo de spray de pimenta no rosto lançado por um policial militar no Rio, foi presa, indiciada por formação de quadrilha e liberada após pagamento de R$ 3.000 de fiança."
31525	0	Ao menos quatro foram abordados.
32287	0	Se um ministro de Dilma incorresse em tal abuso de autoridade, o cinema viria abaixo.
32412	0	Entre eles estão fundadores da facção, como Marcos Willians Herbas Camacho, o Marcola, José Márcio Felício, o Geleião, e César Augusto Roris da Silva, o Cesinha.
32100	0	Antes de fugir, os criminosos levaram os celulares do motorista e do cobrador.
30237	0	As respostas você ouve agora neste audiodocumentário que aprofunda o olhar sobre um voto mais personalista do que ideológico e com potencial maximizado pelas redes sociais.
33220	0	O município está sem água desde a última quarta (18), quando foi atingido pela lama da mineradora Samarco , dona da barragem que se rompeu no último dia 5, em Mariana (MG), e que deixou pelo menos oito mortos e 11 desaparecidos.
33189	0	O garoto pediu para esperá-la na rua, e o colégio deu a autorização.
32144	1	Sindicalista é assassinado a tiros em Sertãozinho O sindicalista foi encontrado morto dentro de sua sala no Sindicato das Montagens, Manutenção e Serviços Terceirizados de Sertãozinho (333 km de São Paulo), por volta das 12h de quarta-feira.
32657	0	Alckmin rejeita as acusações de que faltou investimento do Estado em segurança pública.
30557	0	Neste sábado (21), outros 750 militares chegarão à capital potiguar e, até domingo (22), 1.846 homens do Exército no total já estarão patrulhando as ruas de Natal e região metropolitana, anunciou o ministro da Defesa, Raul Jungmann.
32283	0	Pego sem maquiagem, Moraes embromou com galhardia.
31881	0	"""Nas últimas décadas autoridades brasileiras gradativamente abdicaram de sua responsabilidade de manter a ordem e a segurança nos presídios"", disse em nota Maria Laura Canineu, diretora do escritório Brasil da ONG."
30013	0	"""O trabalho dessas famílias tem contribuído para o desenvolvimento econômico e social do município de Paulicéia e região."
30044	0	Terra disse que só pretende sair do local quando o MP decretar a prisão do pastor Sílvio Galiza, da Igreja Universal do Reino de Deus, apontado por inquérito policial concluído pela 3ª Delegacia de Salvador como autor da morte do seu filho, o estudante Lucas Vargas Terra, de 14 anos.
30951	0	Três meses depois, por causa das mobilizações, o Ministério da Educação demitiu a reitora e nomeou um novo reitor que, dois anos depois, convocou novas eleições para reitor da Unifap.
33083	0	Com isso, o salário dos motoristas subirá de R$ 1.600 para R$ 1.744, e o dos cobradores, de R$ 948 para R$ 1.033.
32159	0	Eles disseram que deixariam o prédio somente quando o Incra garantir a entrega das propriedades.
32126	0	O soldado Joaci Matos Pereira foi preso em flagrante no tribunal do júri na noite de ontem por uso de documento falso.
32327	0	"Isso não fez com que eu esquecesse do sistema de ensino público, que sempre foi meu foco."""
32160	0	Uma comissão de sem-terra esteve reunida com o superintendente regional do órgão, Luiz Carlos Bonelli, ontem à tarde.
33010	0	Após o pagamento da taxa (R$ 50), é preciso entregar a ficha de inscrição preenchida e autenticada e apresentar o RG em uma das unidades, no período de 14 a 18 de junho, das 13h às 20h.
31063	0	Os interessados eram comerciantes, o que não é permitido.
30322	0	"Ele avisa que a categoria continuará mobilizada e que, no dia de volta aos trabalhos da Câmara dos Vereadores, 3 de fevereiro, os soldados da GCM farão um grande mutirão de doação de sangue, segundo o presidente, ""para chamar a atenção da população para o objetivo do prefeito, que está querendo acabar com a Guarda."""
31233	0	Os dados do instituto estão abaixo das informações da CPT (Comissão Pastoral da Terra).
32656	0	"O governador de São Paulo citou a França, ""onde os índices de criminalidade são crescentes"", para demonstrar sua tese de globalização da violência."
31383	0	De acordo com o presidente do Sindicato dos Policiais Civis do Estado, Constantino Júnior, os grevistas não vão voltar ao trabalho enquanto não receberem uma proposta do governo estadual em relação a um aumento salarial da categoria.
32101	0	O caso foi registrado no 24º Distrito Policial, na Ponte Rasa
30833	0	Representando a comissão, o ex-procurador-geral iria conhecer as características do acervo formado pelos documentos da ditadura militar (1964-1985), hoje sob guarda do Arquivo Nacional, vinculado ao Ministério da Justiça.
30193	0	Os guajajaras afirmam que se não houver um acordo até o domingo, voltarão a ocupar a ferrovia, que pertence à Companhia Vale do Rio Doce (CVRD).
30544	0	Os manifestantes também pediram que a Coréia do Sul volte atrás em sua decisão de mandar tropas de paz ao Iraque, como foi anunciado anteriormente pelo Mnistro da Defesa sul-coreano.
33303	0	"""Estamos preocupados porque a nova gestão [da Petrobras] tem entendido que esse [venda de ativos] é o principal pilar para sanar a questão financeira da empresa, e nós entendemos que não, temos outras alternativas, precisamos revisar os ativos que foram negociados"", afirmou Bacelar."
30832	1	Um grupo de servidores federais em greve no Arquivo Nacional barrou nesta tarde a entrada do ex-procurador-geral da República, Cláudio Fonteles, membro da Comissão da Verdade, que havia marcado uma reunião com a direção da instituição.
31876	0	"""Expresso dor e preocupação com o que aconteceu."
32737	0	Palocci é a segunda pessoa mais poderosa da República.
31802	0	A presença da força policial foi suficiente para dispersar os manifestantes.
30944	0	Ainda estava engatinhando a mobilização para retirar Fernando Collor de Mello da Presidência da República, e eu estudava na Universidade Federal do Amapá.
33177	0	Veja imagens Mauro de Salles Aguiar, diretor-presidente da instituição, que cobra mensalidade média de R$ 2.400 e tem entre seus ex-alunos o prefeito Fernando Haddad (PT-SP), disse que ficou surpreso ao ver o aluno de saia.
30546	0	Segundo o cronograma divulgado pelo ministério, 20 oficiais militares seriam enviados ao Iraque na próxima quinta-feira (17), um segundo grupo de 300 pessoas iria em 30 de abril e o restante das forças, em 14 de maio.
30102	0	Bom dia, presidente Lula”.
32610	0	Os explosivos seriam dinamites.
33173	0	Ele, por sua vez, havia se vestido assim em apoio a um colega censurado no dia anterior por ir de menina em uma festa junina.
32408	0	A denúncia deve ser a maior, em número de integrantes, na história do PCC, criado nos anos 90.
31809	0	Como estava com tontura, uma lesão no queixo e um dente quebrado, o adolescente foi levado ao pronto-socorro da Santa Casa de São Paulo.
31015	1	O protesto teve início na manhã desta terça-feira (25) em frente ao prédio inacabado do TRT na Barra Funda, zona oeste da cidade.
30058	1	Ontem, a organização do movimento estava arregimentando pessoas da cidade para engrossar aquele acampamento.EvoluçãoOs militantes do MST que atuam no trabalho de arregimentação têm argumentado, nas reuniões que promovem com grupos de dez a vinte pessoas, especialmente nas áreas mais pobres das cidades do Pontal, que a reforma agrária no governo de Luiz Inácio Lula da Silva será intensificada.
32686	0	Ela diz ter visto a versão do musical para o cinema, de 1973.
30435	0	"Havia até o aluguel de aviões"", disse o advogado da Vale, Gerson Rego."
31919	0	A empresa confirmou a indicação na tarde desta sexta-feira (1º).
30084	0	Cobrou a remoção de Lula – e dos manifestantes – do local, em ofício, em nota e via rede social, e apontou que o zoneamento urbano do bairro, onde está a sede da PF, pode até comportar um prédio com o serviço de emissão de passaportes, mas não “alojar, em caráter de confinamento penitenciário, um preso com a expressiva trajetória política do líder sindical, mentor e líder de movimentos sociais, ex-presidente da República”.
32157	0	No Estado, segundo o Incra, todos os trâmites foram cumpridos.
31065	0	Segundo Jatene, as sugestões foram apresentadas sem nunca condicionar seu voto à inclusão delas.
30834	0	Os papéis serão usados pela Comissão da Verdade para investigar crimes contra os direitos humanos.
32758	0	Nenhum suspeito foi preso.
30321	0	"Estamos sendo reduzidos a fiscais de camelôs pelo prefeito"", disse o presidente do Sindguarda, Carlos Augusto Sousa Silva."
31084	0	A esquerda, por sua vez, está num beco sem saída.
31596	0	O auxílio municipal facilitaria a conquista de empréstimos com juros menores, já que os pagamentos seriam responsabilidade do governo.
32254	0	Vestido de preto da careca às botas, brandindo o facão para lá e para cá, o titular do ministério mais antigo, o da Justiça, criado antes da Independência, virou um astro da política da noite para o dia.
33305	0	Bacelar disse ainda que os representantes dos trabalhadores também estão se movimentando em Brasília para evitar que projetos tramitando no Senado e na Câmara derrubem a obrigatoriedade de a Petrobras ser operadora única do pré-sal .
31627	0	Especial Leia o que já foi publicado sobre ônibus em São Paulo
30076	1	Um ônibus foi apedrejado, nesta terça-feira, por várias pessoas, dentro do Terminal Padre Pelágio, em Goiânia, por causa da greve dos motoristas do transporte coletivo urbano da capital, iniciada à meia-noite desta segunda.
32172	0	A promotoria pode requerer a anulação do julgamento.
30947	0	"Daqui a pouco vão achar que podem tirar o presidente""."
